NAME                                              	CHART VERSION	APP VERSION	DESCRIPTION                                       
prometheus-community/kube-prometheus-stack        	13.0.3       	0.45.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	13.0.2       	0.45.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	13.0.1       	0.45.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	13.0.0       	0.45.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.12.2      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.12.1      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.12.0      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.11.3      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.11.2      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.10.6      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.10.5      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.10.4      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.10.3      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.10.2      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.10.1      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.10.0      	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.9.2       	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.9.1       	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.9.0       	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.8.1       	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.8.0       	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.7.0       	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.6.0       	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.5.0       	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.4.1       	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.4.0       	0.44.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.3.0       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.2.4       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.2.3       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.2.2       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.2.1       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.2.0       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.1.0       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.0.4       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.0.3       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.0.2       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.0.1       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	12.0.0       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.1.7       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.1.6       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.1.5       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.1.4       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.1.3       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.1.2       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.1.1       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.1.0       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.0.5       	0.43.2     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.0.4       	0.43.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.0.3       	0.43.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.0.2       	0.43.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.0.1       	0.43.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	11.0.0       	0.43.0     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.3.5       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.3.4       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.3.3       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.3.2       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.3.1       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.2.0       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.1.4       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.1.3       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.1.2       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.1.1       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.1.0       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.0.2       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.0.1       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	10.0.0       	0.42.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.10       	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.9        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.8        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.7        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.6        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.5        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.4        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.3        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.2        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.1        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.4.0        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	9.3.4        	0.38.1     	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-state-metrics           	7.0.0        	2.17.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.4.2        	2.17.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.4.1        	2.17.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.3.0        	2.17.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.2.0        	2.17.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.1.5        	2.16.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.1.4        	2.16.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.1.3        	2.16.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.1.2        	2.16.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.1.1        	2.16.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.1.0        	2.16.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	6.0.0        	2.15.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	5.37.0       	2.15.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	5.36.0       	2.15.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	5.35.0       	2.15.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	5.34.1       	2.15.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	5.34.0       	2.15.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	5.33.2       	2.15.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	5.33.1       	2.15.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	5.33.0       	2.15.0     	Install kube-state-metrics to generate and expo...
prometheus-community/kube-state-metrics           	5.32.0       	2.15.0     	Install kube-state-metrics to generate and expo...
